,AA0Ab,ACC3a,AC83a,AC83b,A80Aa,A80Ab,A80Ac,A82Aa,A82Ab,A82Ac,A9A3a,A9A3b,A9C3a,A9C3b,B0CBa,B083b,B083c,B083d,B10Aa,B10Ab,B12Aa,B12Ab,B12Ad,B18Ab,B18Ac,B203a,B203b,B22Aa,B22Ab,B2AAa,B2AAa_v1,B3CAa,B3CAc,B383a,B383c,BA0Aa,BA0Ab,BA0Ac,BA23b,BA23c,BAAAa,BAAAb,BAC3b,BAC3c,BA8Aa,BA8Ac,BB0Aa,BB0Ac,BB2Ae,BB2Af,BBAAa,BCCAa,BC8Aa,BC8Ab,B703a,B703b,B703c,B723a,B723b,B723c,B783b,B80Aa,B80Ad,B80Ae,B9A3a,B9CAa,B9CAc,B98Aa,C0CAa,C08Bc,C103a,C20Aa,C22Aa,C22Ab,C22Ac,C3ACa,C38Ca,C38Cb
ID_10,0.191161644,0.058467081,1.109113464,1.821256272,0.012959347,0.020343245,0.028718847,0.245910504,0.554754032,0.108108756,0.45383265,1.975781899,8.56750389,22.11667303,0.0090894,0.04925648,0.055366941,0.074020299,1.56045294,0.051351641,0.410401273,1.299933791,0.139015856,0.222910121,0.996388876,5.979526531,13.33574973,4.288392528,7.065548981,2.666819621,14.61446355,0.063789047,0.067314354,0.183517454,0.087625667,0.033280457,0.188651286,0.026507654,0.402393199,0.451173155,3.142666356,4.878804862,0.629499793,0.859194981,0.375521956,0.214319481,0.107868308,0.216506095,0.027316485,0.167281245,0.067521027,0.17591605,0.669820003,0.673580834,0.204697461,0.133970384,0.136872581,0.307529257,0.142489671,0.091052558,0.019588917,0.172460118,0.032245455,0.067547871,0.34940098,0.053075035,0.263028625,0.132475079,0.045720398,0.173515055,0.410630063,0.182852224,0.117097595,0.234581634,0.236475981,0.089814732,0.181105076,0.496967685
ID_11,0.205189378,0.038747334,0.560796725,1.646909122,0.006914966,0.006005182,0.025096334,0.131371248,0.286331169,0.094050741,0.538468695,1.924625447,5.816410932,19.87171286,0.005133501,0.062806255,0.029148835,0.043402308,0.65102281,0.041315609,0.236884912,0.753654595,0.09862435,0.259519373,0.552225308,6.813690961,9.245067384,5.588296112,8.244535108,1.804261126,13.37231675,0.018978453,0.025646665,0.059594234,0.057262665,0.011379525,0.109156786,0.026721079,0.346727694,0.279013033,4.164004426,2.940377637,1.512991417,1.035792628,0.376812992,0.184723612,0.139078314,0.121681166,0.026039893,0.134702967,0.078174984,0.145724462,0.858030267,0.706093062,0.152346592,0.451865412,0.174582658,0.308592174,0.296757208,0.073624005,0.018007918,0.306292381,0.051361501,0.055984271,0.504767915,0.041308492,0.310397426,0.099542662,0.032308175,0.178343552,0.528120886,0.191298373,0.178739917,0.277975068,0.112891584,0.134258778,0.362798009,0.313793446
ID_12,0.099390872,0.046551074,0.299588536,0.495989777,0.004381515,0.007082639,0.03307686,0.064099838,0.293920961,0.127132878,0.329162292,0.988815017,7.204156209,28.05154787,0.004299719,0.078711036,0.030820611,0.088669736,1.085867707,0.056200172,0.85329637,2.61247981,0.074860966,0.114656368,0.665970592,8.951346356,17.34116352,4.36952322,8.189324684,2.845649625,21.48928252,0.104372651,0.038464325,0.231510201,0.087102842,0.073839351,0.345310233,0.045681065,0.248592464,0.244758021,4.098450426,4.068257946,0.875518956,1.039517276,0.442989283,0.23405215,0.109731598,0.220560343,0.023821983,0.195458477,0.123962044,0.178610945,0.529160023,0.610753275,0.301785633,0.390913278,0.369443563,0.449947498,0.182778827,0.104544907,0.016095925,0.100379308,0.024857858,0.078657597,0.174301259,0.068404289,0.071312581,0.443361997,0.041336185,0.143668715,0.119522945,0.090466636,0.093809527,0.094828235,0.062785513,0.045067814,0.210583387,0.109523236
ID_13,0.061532619,0.020360631,0.231526807,0.404791053,0.003287924,0.004114543,0.044570592,0.099632219,0.503699634,0.150430272,0.193145018,1.560987574,8.799851881,33.0391361,0.002153822,0.0482514,0.118936951,0.113971327,1.409421327,0.071680823,0.2725112,0.921904157,0.146282209,0.080388004,0.451156455,6.735390975,13.83458541,5.688702582,10.05645943,3.408781426,21.39912591,0.036902292,0.045799244,0.069265342,0.129520098,0.023887592,0.159054784,0.059530842,0.131219048,0.172970917,4.602260863,4.911171188,0.588458836,0.826655368,0.678681143,0.247340693,0.269504835,0.265265693,0.03753222,0.226237022,0.055341341,0.168947183,1.021926049,1.375373351,0.138758186,0.371921588,0.338512328,0.680837744,0.203798435,0.093477704,0.023007334,0.185175018,0.040269799,0.085650931,0.276954859,0.089551176,0.124028841,0.087684855,0.145153016,0.282128952,0.170223463,0.301517379,0.215106712,0.300252078,0.087881684,0.11378207,0.149058776,0.177869514
ID_15,0.068253867,0.013260726,0.251998943,0.826899595,0.007504396,0.005044802,0.03462951,0.093036033,,0.146854661,0.330876178,1.706201984,7.638880469,27.5330826,0.007754392,0.037512146,0.02715257,0.082305168,1.122776659,0.059594116,0.467431951,1.186411923,0.15174441,0.114510666,0.538511274,5.312348329,13.60844943,2.631166544,5.875156595,2.14335342,17.5496799,0.058450884,0.048580035,0.074895348,0.081024296,0.037250201,0.241851803,0.050392663,0.166384279,0.26443801,2.99368137,5.053733776,0.348293928,1.02986606,0.379938028,0.206113046,0.098945859,0.188345914,0.018814436,0.171417538,0.10870303,0.087978143,0.533686779,0.720345157,0.135540569,0.147653244,0.212035419,0.395975811,0.088391581,0.081225428,0.01404874,0.108124411,0.022567713,0.059627022,0.12632198,0.059745143,0.033750255,0.051701572,0.040812596,0.16212251,0.066485262,0.106706483,0.087135966,0.123184805,0.044329424,0.0460111,0.10068413,0.067344804
ID_16,0.096881712,0.03112908,0.421935792,1.007999691,0.006966807,0.00752597,0.027368555,0.094608057,0.391919852,0.104813316,0.398080732,1.45609831,6.37800976,21.49038286,0.003648533,0.12650332,0.039241502,0.095092032,1.106739626,0.042324929,0.167027876,0.608521379,0.097681444,0.239979528,0.554119823,6.379747724,12.89637746,5.488525667,8.869669787,1.752485473,13.86702233,0.020339693,0.051481948,0.05469262,0.075954786,0.016009724,0.086764743,0.028550744,0.326311713,0.306412725,3.505766707,5.065581127,0.923187373,0.522461261,0.441032741,0.182982552,0.113402441,0.221841552,0.015487862,0.124320565,0.094429419,0.393408766,0.760265765,0.739250777,0.070557622,0.334619642,0.365280871,0.51655735,0.151012956,0.091484948,0.022792325,0.108323932,0.026542928,0.038500718,0.198586946,0.063424033,0.03362755,0.028895077,0.048225697,0.139634921,0.071650674,0.123718922,0.052287043,0.145972308,0.046362169,0.052660309,0.074270635,0.043209785
ID_17,0.126059575,0.022127837,0.432364976,0.737322585,0.009063576,0.00522386,0.030491137,0.126756741,0.422435648,0.136512901,0.336047764,1.403330264,7.461273753,27.63332125,0.004143582,0.132206863,0.06431183,0.106332722,1.309547072,0.057581683,0.468257928,1.582934099,0.108222543,0.159138392,0.511535359,8.894106205,15.33573959,6.758518195,9.898531772,3.76532891,21.04201042,0.080648876,0.085396916,0.122407419,0.114023539,0.04634987,0.243161981,0.036953843,0.325986486,0.260181303,4.317731108,4.050097514,1.066626147,0.948231062,0.374099604,0.278853226,0.116643866,0.30482225,0.02470427,0.202372376,0.057222283,0.262550677,1.113826571,0.785176206,0.178309671,0.427276329,0.328192174,0.354184387,0.236896566,0.104912535,0.022166609,0.098090969,0.022670268,0.059620693,0.1123157,0.069844513,0.0683251,0.04983553,0.042691786,0.153076002,0.142301249,0.090894318,0.101724215,0.104960572,0.04104754,0.027438474,0.107029853,0.11770345
ID_18,0.070406953,0.032786133,0.806682759,2.103444367,0.014105074,0.020911074,0.06626261,0.38308932,1.252903656,0.16504179,0.625313003,4.157791874,17.71014552,20.11065364,0.014901113,0.030565898,0.408271717,0.147190883,2.564329287,0.124800484,0.284545775,0.922858748,0.339109375,0.252544785,1.280044607,9.443621029,11.56907921,5.430877227,16.87671971,5.978942143,32.78097574,0.044007808,0.128434536,0.078517166,0.261690403,0.036631875,0.176674975,0.087847255,0.375194886,0.805256708,4.072013075,8.108746748,1.160971255,1.902077781,0.804875044,0.429239861,0.211528109,0.568137035,0.091768067,0.57248849,0.02601104,0.118063419,1.033305989,1.926025765,0.155434344,1.003405554,0.17114745,0.803850893,0.140922084,0.139098661,0.053668819,0.275791728,0.057683646,0.162905239,0.510024071,0.170662021,0.11525495,0.255571638,0.16045965,0.34244204,0.21140637,0.394369286,0.295428585,0.613577389,0.110770429,0.215876362,0.258173974,0.352816795
ID_19,0.080832569,0.018114185,0.803491937,1.599008202,0.013596007,0.020358142,0.030610465,0.180597275,0.536934799,0.102440346,0.272331746,2.533256225,6.066610863,21.65156802,0.008840437,0.015812831,0.12204901,0.087064664,1.097896269,0.051110449,0.510223563,1.296289439,0.135775344,0.24086973,0.871187755,6.315473622,13.34630198,2.19265778,9.463693368,2.458197809,14.32329258,0.082818398,0.063567455,0.129599305,0.121590658,0.056182322,0.334717397,0.03552901,0.347751848,0.439672534,3.892980934,4.083667366,0.632794035,1.269490136,0.676672636,0.234028477,0.077403004,0.228830172,0.026581986,0.177100525,0.052934149,0.150249001,0.990637669,0.873740838,0.141817532,0.623654583,0.095578806,0.507469542,0.108579684,0.086288212,0.02188446,0.123432514,0.033333454,0.056076677,0.228040731,0.101037035,0.059871126,0.203683352,0.048699993,0.149747336,0.11232049,0.109497186,0.097159305,0.194377201,0.02705287,0.051722485,0.138401005,0.117708692
ID_20,0.083742844,0.05709478,1.053951525,2.01339745,0.025028162,0.031716261,0.0252309,0.206536246,0.650482967,0.063323051,0.599005964,2.331617726,4.755403339,13.40047659,0.015356838,0.026900233,0.191265637,0.058769814,0.844318165,0.039341839,0.324645682,0.916504672,0.139530115,0.394970507,1.48211223,6.632992734,10.42699517,2.421883138,10.12105841,1.679766811,8.187073773,0.054723785,0.049558683,0.076259,0.063649606,0.023492085,0.189170386,0.024453294,0.342106067,0.566737055,3.176633475,3.966984887,0.802252981,1.098485302,0.405202045,0.162275145,0.097748592,0.150682966,0.016674223,0.115102995,0.049675355,0.267411013,0.652751904,0.619307423,0.18568306,0.587883601,0.077605667,0.468516699,0.107568879,0.049709543,0.014159969,0.097454326,0.022242518,0.039473907,0.21439605,0.054227455,0.023622942,0.096388173,0.034968715,0.101872641,0.070646834,0.090862317,0.126068897,0.105810415,0.042230821,0.034775583,0.074795227,0.036789288
ID_21,0.081435315,0.021070031,0.725914485,2.041548216,0.013357488,0.019522878,0.026636246,0.312227293,0.91225378,0.196167826,0.585164682,3.942364315,4.212576367,23.29396519,0.016483643,0.026847258,0.155957707,0.200077315,2.080040927,0.097943701,0.333904456,1.024954671,0.332563779,0.283301795,1.391991668,5.712988879,14.44854911,5.5801205,16.71549396,4.282711401,24.81785551,0.056300249,0.11046446,0.098104451,0.192071109,0.038273607,0.251343597,0.064624033,0.439681092,0.544917937,5.825293444,4.876040763,1.605156511,1.921030288,0.536551388,0.376071678,0.1404947,0.469999056,0.055338095,0.366596026,0.050702663,0.071077535,1.072073133,1.250070999,0.103835011,1.30751342,0.276585847,0.476520845,0.215741301,0.125271759,0.06486349,0.159180327,0.038317209,0.102717143,0.262822806,0.068367633,0.073879926,0.041786247,0.116022838,0.211081619,0.119506084,0.214878012,0.188780812,0.24024253,0.072177791,0.0635031,0.166116303,0.130230823
ID_23,0.054940998,0.024248563,0.631345255,1.421317862,0.019426822,0.02230037,0.032286496,0.230912984,0.614870491,0.113160368,0.425990273,3.257940143,5.521362655,15.16721361,0.018261194,0.025973506,0.177238323,0.096647852,1.310252703,0.05414746,0.552884167,1.588687854,0.215372165,0.282483993,1.433121273,6.582437567,13.46335928,2.661855068,11.3905779,2.464475208,10.81324243,0.109714829,0.074383988,0.13072833,0.100892603,0.042344607,0.249605254,0.024750289,0.346615439,0.664401793,5.103461232,5.313231729,0.876326709,1.429917644,0.549114497,0.241578851,0.096725898,0.196767007,0.01654337,0.116611599,0.041654324,0.113242865,0.874211149,1.321796368,0.195796068,0.818893552,0.136207286,0.663415768,0.121877776,0.078377091,0.020805836,0.109385821,0.024415027,0.052315074,0.155292943,0.10608994,0.031028591,0.042700267,0.052180078,0.173213208,0.05782151,0.121804256,0.122458239,0.116889052,0.03078046,0.044504557,0.080423349,0.063528874
ID_24,0.079121626,0.04253872,0.670921746,2.224388815,0.012271171,0.020584758,0.034260252,0.250340518,0.775839216,0.113122126,0.809843249,4.093941838,6.250956143,15.58922765,0.010246809,0.013817159,0.200523618,0.100908915,1.334519146,0.040374515,0.267526178,0.701751399,0.179473931,0.346357738,1.000666083,6.598083558,9.853330271,2.665905859,6.112246277,4.405903334,13.32221544,0.034416256,0.063773729,0.046319576,0.090631694,0.007016666,0.088885779,0.022915514,0.412761497,0.455230257,4.052672538,3.699776143,0.767928162,1.375433197,0.391840031,0.203146114,0.073892406,0.240410433,0.021990191,0.14658793,0.045461507,0.066263257,0.903935378,1.126036608,0.066636102,0.483410538,0.140740744,0.339406866,0.168855056,0.070266778,0.020528684,0.162915585,0.030507774,0.04453581,0.220081631,0.06822802,0.067270685,0.043259203,0.058285897,0.124179547,0.114359621,0.145503793,0.138184507,0.14160853,0.046088876,0.049493379,0.148451762,0.100791896
ID_25,0.063501674,0.025156369,0.741961919,1.727046555,0.009563999,0.015881969,0.019778725,0.09829842,0.464768669,0.103700362,0.225969356,2.718789134,6.122728278,22.80887504,0.009080093,0.019116956,0.143554614,0.077610013,0.969465416,0.051844325,0.299515757,1.029196289,0.123529393,0.214739752,0.788568548,7.329411919,13.32912442,4.151926048,9.870971717,2.770941814,12.64653323,0.050069444,0.053369998,0.094363726,0.101872512,0.032045197,0.244609144,0.023645206,0.244261817,0.426161726,3.112962223,2.900752138,0.931982213,1.262228581,0.471628608,0.210951909,0.102614818,0.201035929,0.027978658,0.156924621,0.089106724,0.040030881,0.85675768,0.821290186,0.065109532,0.358850919,0.132397964,0.331182535,0.16044421,0.078953809,0.02043421,0.081814006,0.018706869,0.048459037,0.157927313,0.044855046,0.022579706,0.016049465,0.047348755,0.112875387,0.037860174,0.096067387,0.091197711,0.091873961,0.022518573,0.025101836,0.04776313,0.039583099
ID_26,0.074173338,0.02298113,0.864041135,1.652978888,0.014442359,0.018474209,0.027182994,0.319002147,0.770258061,0.165723033,0.672581585,5.267373041,7.298691119,20.25701839,0.019158643,0.039226034,0.292014087,0.217142059,2.436164797,0.108974345,0.440389401,1.154743947,0.40334723,0.353088409,1.989954673,12.97993467,13.61645692,11.13834547,21.09432899,5.217004162,30.0378318,0.07865633,0.133573926,0.130925709,0.275652635,0.031924902,0.256892001,0.0658527,0.570315705,0.857306157,10.42171694,7.341123112,1.92801016,2.692048419,0.764825212,0.648116705,0.215710213,0.575257812,0.06118071,0.344460392,0.076006352,0.513223809,1.532425994,1.301078818,0.359219004,1.62931425,0.304333103,0.621310738,0.423645499,0.303547944,0.057859432,0.380319521,0.085761784,0.123870325,0.533515148,0.100704034,0.209834583,0.133247341,0.136303541,0.318008927,0.553414688,0.299097023,0.289707478,0.469506718,0.063643403,0.119896021,0.345420933,0.637286175
ID_27,0.037706164,0.030806413,0.819108271,2.421395974,0.026743336,0.02821169,0.047371189,0.392849452,0.869684497,0.08130853,1.82176077,5.489423016,5.835318495,16.45976317,0.018382033,0.039601863,0.25617194,0.088795527,1.407478173,0.038844367,0.518657508,1.284757249,0.309909348,0.311644887,1.727322502,6.874459333,13.12577494,3.292401223,11.81277508,2.704455155,13.07345479,0.037631836,0.07354152,0.123292008,0.089228309,0.043126409,0.312227611,0.032782771,0.435024524,0.902813622,4.640306054,5.462205811,1.014358764,2.051741669,0.291373444,0.264055121,0.041511412,0.206149994,0.018106036,0.102093992,0.053610454,0.126641019,0.990918988,1.383755222,0.108088138,0.806910445,0.154496722,0.242818766,0.111099313,0.145132468,0.009964625,0.111289086,0.018149425,0.050786799,0.193033121,0.037451111,0.051349907,0.043939672,0.04358227,0.190055603,0.108105864,0.103405234,0.117060053,0.109952876,0.041175278,0.043052448,0.081326302,0.100986246
ID_28,0.072828392,0.048576292,1.361849,2.844731044,0.026719415,0.025075703,0.04012358,0.399194732,0.976878317,0.093185305,0.964821032,5.081140745,6.549090177,14.00281879,0.018831605,0.032242732,0.223847747,0.080329168,1.404981585,0.049294614,0.382786844,1.097670019,0.322001394,0.366741455,1.749372296,8.590940081,14.19773363,3.908358741,13.19659782,2.985573415,14.91237643,0.04522423,0.0633024,0.082281259,0.094275733,0.027195738,0.188599956,0.050169229,0.846349082,1.677791095,7.268931172,6.627897416,1.455826086,2.662854006,0.28958942,0.277513851,0.054924626,0.188117901,0.026730163,0.122473489,0.037021203,0.073920949,1.299984154,1.511293158,0.131923058,1.365330427,0.154103917,0.366240444,0.187160047,0.134892201,0.019443695,0.173043999,0.027373164,0.061725614,0.333355375,0.051741552,0.10625558,0.073170405,0.070262722,0.230962113,0.192282569,0.191769839,0.159525131,0.198189109,0.072616234,0.05107739,0.119707851,0.191259054
ID_29,0.094350636,0.024229389,0.889863657,1.852252472,0.018451887,0.017842603,0.024477694,0.290629564,0.823540825,0.163656699,0.496583998,4.931744325,11.29037226,19.39097374,0.019851243,0.036064272,0.259240337,0.199253158,2.260873262,0.070151764,0.534457922,0.670954836,0.295175373,0.575595986,1.60985829,14.02266819,16.73320812,8.139776355,26.55895883,3.236742099,54.32949756,0.104794317,0.129972585,0.547537745,0.152691603,0.014113399,0.175903702,0.067474605,0.822561852,0.884779813,8.007359208,7.324938197,1.642653995,2.599441344,0.369622008,0.547906574,0.069598279,0.487894415,0.1036343,0.314566988,0.040828331,0.518912237,2.460230251,2.50951687,0.3102679,1.439598303,1.027684719,0.486381694,0.261224443,0.170793019,0.068649439,0.610572734,0.148724151,0.124219738,1.106503188,0.375844926,0.24061949,0.354915723,0.216988907,0.391440411,2.886078066,0.422016163,0.662392517,1.013702618,0.094258688,0.113317032,1.36459695,4.222982463
ID_30,0.081452646,0.035403864,0.634960833,2.259123022,0.024212902,0.028145115,0.052598044,0.60454331,1.5078442,0.211667114,0.52635461,6.871608884,13.33763099,23.71234454,0.024669502,0.042622784,0.456732305,0.19805757,2.995449932,0.110412193,0.372788142,1.203025441,0.379021621,0.132838459,1.896952029,10.23190549,18.18584594,6.221963735,22.82722612,5.564370936,27.16941914,0.052356702,0.169468487,0.093282047,0.287505441,0.040949125,0.231701472,0.11394906,0.295629363,2.395010286,5.638702616,12.92227458,1.217691601,3.057452819,0.379062532,0.567568784,0.138289489,0.460668991,0.074306342,0.479059927,0.07664851,0.27256115,0.989151305,2.387281274,0.077761959,2.194677286,0.188319514,0.527071149,0.253990443,0.250787028,0.06662978,0.238033101,0.061067754,0.23703164,0.569289602,0.076795117,0.075629838,0.0081566,0.156267945,0.531925133,0.12411748,0.361525187,0.2555989,0.443112055,0.072836122,0.156883052,0.150543282,0.167691927
ID_31,0.065782258,0.044537188,1.002351977,2.101135953,0.01348655,0.023124156,0.04408289,0.333184912,0.904476469,0.085902433,0.333432886,4.910373844,7.680967365,17.30270305,0.034047206,0.032309507,0.24852721,0.106279831,1.293522906,0.060788534,0.291708295,1.113959234,0.23771116,0.21640805,1.626201024,10.35554293,13.5845418,3.39959062,22.88776587,3.325649025,13.99995591,0.060409433,0.076100777,0.113537951,0.129308754,0.032380076,0.219819411,0.027704688,0.274223965,0.973028512,3.293693858,5.536752349,0.731726481,1.964228809,0.271383902,0.230079249,0.055868322,0.252884964,0.018798661,0.161348749,0.061546716,0.144702345,0.526215135,1.163955334,0.106801886,0.310093265,0.15839966,0.204291647,0.085399274,0.124916371,0.025300074,0.102197733,0.014518045,0.058258992,0.131789879,0.031391901,0.026312841,0.005144914,0.026983325,0.135156729,0.032807201,0.073663435,0.086525492,0.110539854,0.036609295,0.02661259,0.038601624,0.030911553
ID_32,0.075140283,0.039126487,0.82362751,1.926393724,0.014839029,0.02099187,0.041478874,0.227797904,0.891791496,0.13554874,0.565328609,4.522803371,8.202647882,16.91172078,0.017794969,0.029690125,0.225687534,0.146230542,1.768179793,0.059371015,0.412359291,1.292199811,0.157649838,0.295415627,1.367629174,9.379354331,12.12162078,3.880105995,18.49373177,3.584882928,17.34516767,0.065436291,0.087691053,0.115927198,0.158554815,0.04218254,0.247726229,0.022571153,0.410003583,1.072376387,4.141668427,6.619568481,1.082940055,1.548706278,0.387048002,0.403918439,0.063325199,0.362113228,0.025654009,0.243303216,0.06261429,0.107170433,0.626910189,1.363885756,0.091027786,0.927821696,0.245005585,0.403627474,0.117426761,0.130936027,0.035891949,0.182250888,0.022108872,0.074767949,0.178261846,0.05550086,0.041302706,0.139930295,0.046198205,0.165274135,0.069054185,0.118806163,0.106381238,0.150602444,0.047307804,0.039354107,0.063629823,0.069718569
ID_33,0.732145188,0.163457891,1.799691717,2.492738441,0.023207941,0.019773626,0.035138562,0.317811654,0.818144003,0.129022111,0.546645263,4.848742603,8.728628876,17.84157476,0.018128081,0.02484385,0.29367769,0.127727067,1.706248018,0.072327719,0.497373472,1.365230111,0.239440309,0.222670491,1.994577204,10.95740607,17.0008599,6.795578948,16.72312889,3.568989258,18.34287271,0.112212746,0.096544249,0.143128652,0.139320823,0.060649397,0.270354055,0.053559612,0.455816208,0.7207505,4.638363068,6.430303145,1.207407448,2.223592985,0.334038108,0.456013227,0.065629356,0.341482395,0.034007433,0.202916337,0.087635538,0.319907195,0.745885576,0.990172679,0.114550193,0.599040188,0.185407151,0.267566069,0.174034586,0.133518321,0.027782281,0.175411367,0.019562509,0.08796482,0.250165815,0.040627621,0.081211463,0.249027455,0.052874515,0.304014451,0.126393567,0.141666833,0.122446481,0.199857628,0.649542992,0.037051803,0.179868102,0.158135654
ID_34,0.071575729,0.073835829,1.033830135,2.234696314,0.024637151,0.030496417,0.04623311,0.664208243,1.348374501,0.241653521,1.191523284,5.464769746,9.582023454,21.70624678,0.023986733,0.046035296,0.457958778,0.164259183,2.867250219,0.091611126,0.35277332,0.995978295,0.340285173,0.361101828,1.965524312,8.938942255,15.77600522,3.735680298,12.77278224,2.935171054,20.70135987,0.036093824,0.121468727,0.078087566,0.161340503,0.023605086,0.166789826,0.056028425,0.74688823,1.207226923,4.935604614,6.809200429,1.542468047,2.227717874,0.330337787,0.357096205,0.360971162,0.316671239,0.047202355,0.239018193,0.171589575,0.019521841,1.217072506,1.808743014,0.107616633,1.200366962,0.155369333,0.497389631,0.161934566,0.141383635,0.051486992,0.192954011,0.028071357,0.109856514,0.326044023,0.070458089,0.026148092,0.011429711,0.055919547,0.249641064,0.061530792,0.141042609,0.122013844,0.199063289,0.077487247,0.048405878,0.037615833,0.053518373
ID_35,0.077242887,0.018891815,0.613529231,1.252723302,0.009921864,0.011990371,0.058317539,0.293355685,0.654533715,0.206133632,0.465425547,2.809679739,11.06146411,20.64242249,0.010863267,0.016969193,0.131823863,0.144629776,1.866256456,0.101233519,0.325995673,0.919777492,0.263719853,0.26124678,1.052087009,10.82156886,15.57707724,6.619210135,10.47648978,3.978517101,25.4683547,0.039923386,0.09589651,0.071639094,0.196283635,0.029802849,0.195818099,0.080053368,0.550587826,1.582955089,7.402923705,6.802296582,1.812318907,1.847867355,0.587984971,0.48464596,0.069352072,0.410006673,0.072241975,0.41012681,0.111847281,0.223640924,2.452245926,1.48396375,0.11723337,1.727552357,0.100931397,0.601466945,0.275549275,0.065834593,0.037374075,0.273131049,0.083881093,0.175828715,0.456860245,0.136339699,0.095072503,0.077349777,0.126288056,0.475888528,0.168945559,0.29762913,0.267626208,0.416133197,0.061079207,0.073113422,0.172982778,0.176378104
ID_36,0.073138485,0.025661327,0.585153331,2.380137669,0.009948179,0.020890437,0.086348017,0.398262417,0.972105338,0.262885893,0.927352459,4.04429114,14.6749819,12.8355829,0.017817558,0.023160521,0.326255873,0.165890486,2.560959908,0.104164045,0.310253137,0.815117192,0.266944133,0.242546767,1.388610025,12.07975073,11.10920033,8.02794779,19.47965084,4.616092926,27.67651225,0.052748688,0.154360811,0.063966341,0.213678698,0.025783194,0.166300895,0.072869745,0.389815705,0.606059589,5.89022793,5.146652911,2.119821381,2.237228582,0.568691362,0.441773211,0.152150941,0.533005848,0.07350909,0.498023244,0.046963866,0.129681362,0.923862874,1.580917621,0.106501188,0.817639622,0.124105058,0.575890825,0.131056388,0.172007313,0.063216838,0.352756069,0.081678209,0.175965728,0.675895662,0.08615502,0.116003872,0.208563716,0.19128786,0.497315369,0.23888815,0.586644263,0.368581763,0.540106931,0.104441502,0.125632817,0.422778933,0.306400395
ID_37,0.066164889,0.033326645,1.192860447,2.367672954,0.016519125,0.03161713,0.103616558,0.549095917,1.25893079,0.449620166,0.661490828,3.617698617,25.51843547,12.58122334,0.025215178,0.026374046,0.45700936,0.250766326,4.444896523,0.160549972,0.228869815,0.946237449,0.576102869,0.503420068,2.210724687,9.798202079,17.61289005,6.060904071,21.9677532,6.655651305,22.21900676,0.036015674,0.221900818,0.088140885,0.316625673,0.036086521,0.175714985,0.128487858,0.374954453,1.240023644,4.497963992,8.966202066,1.397790274,2.675843026,0.763308721,1.004147065,0.170554117,0.70089218,0.093276685,0.622961554,0.040213596,0.084098281,1.024746741,2.486243901,0.115173176,1.193354451,0.63256828,0.784791947,0.334791634,0.259138123,0.097052217,0.232198568,0.069287855,0.232627043,0.511289148,0.116450654,0.144357255,0.105212907,0.169528639,0.551150965,0.224558566,0.391174373,0.346142073,0.564753262,0.155077459,0.142284025,0.365155351,0.365206353
ID_38,0.074854182,0.025996754,0.52529902,1.138946718,0.006559268,0.007670502,0.06563568,0.242161591,0.902674862,0.222292858,0.693669455,3.028727417,17.15024339,20.96280553,0.012964218,0.033324348,0.302663957,0.21400563,2.489089229,0.145218492,0.162888953,0.526380892,0.490860639,0.167898809,0.876342991,10.3186069,13.41462921,6.066932064,21.34706871,5.557541474,18.17495764,0.039158385,0.135554687,0.042790461,0.210181376,0.018002073,0.122582434,0.166307561,0.385174562,0.469373321,9.1584824,9.738851895,2.014888931,2.719293813,0.919688014,0.605051175,0.268210225,0.515948615,0.06182472,0.613997452,0.094365579,0.072335335,1.932741466,2.095788826,0.119677578,0.880391234,0.558540521,0.879932769,0.454672478,0.25948733,0.092357533,0.422798522,0.072499184,0.171197006,0.577200926,0.124438518,0.126488219,0.167984843,0.26012997,0.533861577,0.250245805,0.512037818,0.367032399,0.640784588,0.116650376,0.222687831,0.263702243,0.308646541
ID_39,0.105047802,0.10947077,1.319413554,2.829029158,0.018814591,0.028377298,0.08345709,0.807532892,1.778528668,0.393107892,1.144357758,5.693574934,24.07571702,19.22810484,0.028285951,0.067794371,0.24541681,0.394347812,4.814075477,0.241250307,0.563227308,1.431223347,0.435586049,0.463612977,1.807150682,16.60793585,18.02480883,8.437918052,29.16596822,4.711854638,35.74980068,0.063771842,0.224485358,0.197902753,0.344028673,0.042129485,0.293491694,0.108958185,0.547746779,1.432249242,10.822414,11.48590927,2.610755345,3.466281452,0.746932861,0.833263985,0.295069778,0.908566554,0.107823046,0.672976964,0.106593604,0.180519173,1.420569015,3.485636954,0.404118603,1.605229876,0.78090051,1.034097237,0.429240342,0.34068488,0.092467697,0.545564734,0.110292373,0.309715381,0.789201256,0.110065175,0.284408231,0.338582437,0.29888693,0.73901361,0.608047963,0.676359355,0.369759595,0.874845524,0.157868591,0.160135862,0.650248326,0.790707152
