440.4b,466.3a,468.3a,468.3b,480.4a,480.4b,480.4c,482.4a,482.4b,482.4c,494.3a,494.3b,496.3a,496.3b,506.5a,508.3b,508.3c,508.3d,510.4a,510.4b,512.4a,512.4b,512.4d,518.4b,518.4c,520.3a,520.3b,522.4a,522.4b,524.4a,524.4a_v1,536.4a,536.4c,538.3a,538.3c,540.4a,540.4b,540.4c,542.3b,542.3c,544.4a,544.4b,546.3b,546.3c,548.4a,548.4c,550.4a,550.4c,552.4e,552.4f,554.4a,566.4a,568.4a,568.4b,570.3a,570.3b,570.3c,572.3a,572.3b,572.3c,578.3b,580.4a,580.4d,580.4e,594.3a,596.4a,596.4c,598.4a,606.4a,608.5c,610.3a,620.4a,622.4a,622.4b,622.4c,634.6a,638.6a,638.6b
ID_776,0.0655757477952546,0.0588282352922194,0.275646006596359,2.2475541075274,0.00495950219019332,0.0180304376403758,0.113933676409076,0.311905412382555,0.901191892559844,0.224172034913943,0.639173202086465,6.47494673340789,11.0118787430282,27.1185839586084,0.016056207715656,0.0379172177259442,0.310769757915284,0.199931232397981,1.59661144291525,0.102609639008088,0.293674726980881,1.21619012426003,0.198239600653729,0.127681060770983,1.42778490936914,5.62764483877704,21.0098771282802,2.76707895948348,22.9625275349818,5.08333519111453,23.6897565719957,0.0606049720017228,0.0868717485717737,0.0797483233076037,0.104645926454809,0.0292768406197286,0.20541439488934,0.0675277717254642,0.122931327942288,0.608120251641767,2.26213772255977,5.75508410119468,0.824012752131822,1.92931993614846,0.38515768117153,0.333417695859743,0.10458522346918,0.383978060966204,0.0378415517993895,0.321956460510368,0.148747685129641,0.0144464858193981,0.244554457990599,1.24728665279483,0.0354663942445757,0.137810141111532,0.531899924129964,0.346413821124435,0.102628953303993,0.19157216964982,0.0383287196334566,0.148086849224117,0.0210923184464212,0.0963347891340896,0.222211299818702,0.0463133548872473,0.0437222782571882,0.0120405619091943,0.0640642374572884,0.414560193964414,0.0735532608340579,0.150288302010851,0.169583369329358,0.186485159881309,0.0514831034885168,0.0255430661150946,0.0659769597920058,0.0705355791086737
ID_777,0.0245086753974767,0.0297176472355561,0.256456930385346,1.49304376423316,0.00619247381412354,0.0168968966793269,0.175914682453935,0.367528503918273,1.04989565392269,0.244027508789923,0.430366798075254,5.26702275835444,10.7359482740247,22.4887423170489,0.013972882908071,0.0374004500970619,0.32626729827233,0.24915462288367,2.30388092825587,0.153112858718094,0.363598574552514,1.37453154997495,0.355066463445707,0.154711913314837,1.63330274802263,7.89933339296429,20.2241671384771,2.76698376913095,24.7938311251581,4.78180714942815,20.6740851476037,0.108532576148107,0.112866066807913,0.11057732682901,0.185277344212924,0.0486901178950649,0.26775113140138,0.0710430931923419,0.1842525065734,0.887539257148978,3.35264110298566,9.67500352557273,0.970750850438642,2.96858510631122,0.682084569383596,0.435667563014498,0.129150149457732,0.449213143629613,0.0510044355334008,0.426739618596202,0.130674829376434,0.0124196945520723,0.404983633727797,2.03691256740455,0.0540845407653317,0.267167458217675,0.743094303752586,0.498953556910034,0.113540227215146,0.180051431681807,0.0502883879617968,0.136096576100601,0.020525265354117,0.14161594840819,0.206591230865538,0.0538598389515235,0.0332276563413093,0.00791185743631641,0.0663519390430682,0.524985992592777,0.0632290662524668,0.159824583767991,0.106621867696828,0.182125695845581,0.0365878512255848,0.0299732037605452,0.066796047007855,0.0584930634829498
ID_778,0.0790086179720236,0.201654333183816,0.434089684030381,2.37938259271398,0.0156848883112554,0.0250158681998937,0.0892197462443028,0.46696163903617,1.06266976731887,0.137094787908325,0.8324355582234,4.90982523787352,9.67636746051983,21.0382196517968,0.0266693279268761,0.0575646243113147,0.362817440459216,0.118749397746552,1.79105228467406,0.0653791039452508,0.612640722804637,1.62165585053605,0.262251384389381,0.457983025288562,2.75291228330668,7.68630522944936,21.8422844398936,3.10573914175077,15.9022391370809,2.56478923935618,17.2833051613798,0.120011159752338,0.0874001884282806,0.154210429936218,0.12085658067664,0.0370098254418826,0.27713773538236,0.040695277122758,0.257404992226959,1.03570268731901,2.06805261355882,7.056178368986,0.797180496105752,2.35054563916918,0.425390650614393,0.365779983081073,0.0975681533390283,0.278598078020461,0.0223803992484965,0.0907545462456918,0.130551058343882,0.0191503804337869,0.324183992260866,1.34205501927738,0.0505068866873495,0.216908680832999,0.649201349955541,0.340042518552906,0.0911013634150296,0.193853999401883,0.0347824038329696,0.080449156338058,0.022471256490456,0.0286912694026441,0.176413657313183,0.044871512221703,0.0405920176756062,0.0152061101031902,0.0426848667311907,0.269260530252971,0.0732408404586515,0.116898742323544,0.165142178348467,0.11356833667647,0.0693921649151555,0.0260199963865035,0.0488229019264388,0.0528668583477711
ID_779,0.0351419131438171,0.0589160302336897,0.317905933588398,3.33715707240029,0.0113676008046109,0.0459857371666283,0.20738241420708,0.667307927743162,1.88065408203067,0.360153730726659,0.93559388967203,9.32442436065859,13.4320435580918,27.7438258302334,0.0274047431880128,0.0706322627878613,0.795699179474641,0.331003345418146,3.88348346922576,0.204743757841466,0.409227551558312,1.23578506117525,0.491188283701128,0.253726500430254,2.77728495647021,11.6408280789826,26.3126387751062,6.92244424219922,32.8478405824773,7.63801844062073,31.212519797049,0.0962408156832601,0.234087664405228,0.143824275909015,0.286846469898158,0.0483093027962316,0.288869134916621,0.144085598218447,0.37462425720508,2.05228506748102,6.51636738082386,13.5925697984421,1.50745534670134,3.94942338348284,0.637442312391472,0.705057319644122,0.15862806560982,0.863469205229239,0.106132144947376,0.729030321674945,0.194265423789022,0.015122329856288,0.854904658096143,2.43909586475247,0.054964103936955,0.450042453233553,1.14304274617904,0.53630882241971,0.196755240609057,0.319047604637995,0.107863010156808,0.22107279874776,0.0371497125622273,0.148268428450371,0.348148603708691,0.0738769238520774,0.0822429979591484,0.014248634455123,0.108110714147284,0.724628897147606,0.133971332954073,0.253257663724368,0.244384430616916,0.363627588383254,0.0538497828105494,0.0420085769257358,0.092818017265716,0.130657796640057
ID_780,0.043686276495899,0.0359115856586299,0.223490881749619,1.65302381810031,0.00621669493319916,0.0174596214804596,0.155088502157979,0.439377192227648,1.15563556517647,0.295240061142778,0.687753321751702,7.62758456393468,13.4596064550165,38.0362017494283,0.0201292619856853,0.0473605715357552,0.469091375233619,0.215692916014055,3.30982104682207,0.136996950005661,0.424749726701632,1.6312101523494,0.381275971509926,0.166223261654515,2.10473147480585,11.4663932114742,37.7193422038034,5.06503455767672,39.5568486975774,5.43155027568984,31.962521778754,0.104350309256873,0.0804520400389667,0.139988473533642,0.135879789668476,0.0480042294027103,0.269309669518751,0.153711336932961,0.116691784105023,0.781044614068156,4.3814180290725,10.698393374831,1.38923990098952,3.43231312933235,0.833976502155758,0.492939876961951,0.21812509479003,0.500174881381195,0.0573268433058935,0.415688511565657,0.244323101937361,0.0321641965062313,0.736862278027659,2.10549860642329,0.0686683786656967,0.336311481335953,0.965589700943397,0.616219491702497,0.194113340655321,0.251546020549772,0.053198547751507,0.19447582014379,0.022677116658495,0.154382533371849,0.286571682327908,0.0660870085705931,0.0749705151865281,0.0186935745612525,0.104816690295967,0.590773633629849,0.131043778573429,0.254706789900866,0.258603680109512,0.305763139264192,0.0402901502309447,0.0508088301924169,0.113952813557088,0.0933689575455975
ID_781,0.0493912404712041,0.0533882678528315,0.362076189187519,1.72213360409015,0.0043862665398451,0.0150246137920181,0.177761425479169,0.299747574286699,1.05836475480062,0.300276714578126,0.706527828214521,4.46754598472832,12.4441080421554,35.5725359468678,0.0168349327297183,0.0360831530170677,0.328310453034455,0.223563221291688,2.85866642905312,0.223466116061807,0.39608693417924,1.10643155561183,0.333005280090693,0.185729934378028,1.68471894268104,9.98616006242975,27.288276686681,4.38911346692564,24.0574585337573,6.79422337636945,37.8339460694057,0.0580012745246341,0.0772752107314914,0.0651358975019484,0.302446073538847,0.0344154897589495,0.193607812383759,0.115421249367027,0.20646815008477,1.17849420425471,3.6293333679221,8.19966833380333,1.50287755946416,3.3483939485842,0.582619100275774,0.523620835402732,0.162171098299724,0.710673453500432,0.136402821560067,0.707914275732374,0.172297536107409,0.0881001959853568,0.545567962508831,2.21296463660585,0.0712462798227305,0.308468632794002,0.774745538098579,0.483581795375071,0.165115537075978,0.233249488603502,0.0870534467582408,0.229746258358742,0.034089570035426,0.181073365520982,0.371073997699874,0.0630141626383278,0.0710502957331376,0.0176713770069881,0.104686384357897,0.884900787884044,0.108802578695261,0.236177971810095,0.254464817316834,0.673239336090515,0.105618521730859,0.0583581282787142,0.11356034095525,0.165957586842482
ID_782,0.0592526401808083,0.0290835081541986,0.243925473751113,1.38127917536617,0.00671221510509273,0.0187885529189391,0.189204619466622,0.36981452859651,1.04514864506521,0.348314739117127,0.412472124170022,4.64839054769039,14.1764568930499,39.2076550916919,0.0119458838252853,0.0595686411146991,0.474381832804187,0.264522884483818,3.74711225099262,0.235681850229615,0.585895478459063,1.49272647986534,0.429724570746305,0.133621790839855,1.17492928281829,15.5986738000465,43.50498159754,7.14643711987387,46.146278171967,7.6311026715362,44.0932901710186,0.146974507721316,0.186486522391024,0.153846024978745,0.576522674699221,0.0250449658669552,0.144949087407877,0.150803271790547,0.132228706964985,0.498484976701959,5.21703967513943,11.7729446456591,1.56346456811915,4.76603912990565,1.0873251681326,0.695539266524,0.319643406740577,1.44582174646526,0.126007158990558,1.27935018125159,0.117003084282398,0.0764787546372622,0.95020643675725,2.47388078861557,0.0951919966773793,0.419944072878351,0.753897217601485,0.762990666180006,0.276281420165895,0.189316917567083,0.115929572081427,0.254505652594163,0.0489362767049929,0.340303495636563,0.29199827385597,0.156758295586079,0.083804531727595,0.0531823953443101,0.104784399143666,1.05006343220947,0.106553349143222,0.268630408088364,0.192928869945083,0.483841333714272,0.145941485807321,0.051487023040741,0.140726619181872,0.162209317790805
ID_784,0.0600466410819866,0.0464404747566113,0.477785006891387,3.15285148832727,0.01106513654093,0.0282964993552582,0.20167248034926,0.51550795712173,1.62636875583642,0.351634155266002,0.762684397860558,5.22300363457225,14.5033401640345,29.1502655241103,0.00704794947492409,0.0510269850758116,0.543162799694541,0.236809100666297,4.05904720608399,0.435476599364572,0.402610790091191,1.12786346367036,0.422469291144814,0.128691231313491,1.42597529080432,9.8873864558965,24.7457552588187,3.68805170465188,27.2765795941261,8.73036262891734,31.5356522160164,0.038613714786145,0.148278094457533,0.0877229828008668,0.392762195296468,0.0343000660815646,0.240397392934244,0.143759851263956,0.20141726586578,0.904952947796847,4.18268014309814,10.1859214132952,1.35067206435483,3.6534094026545,0.859213897508129,0.648903310481699,0.282209868108353,0.817925992041111,0.0847154324026975,1.32539086764585,0.202540536727351,0.054914274268487,0.661306966736845,2.11829528214497,0.0479406901207245,0.392239659186863,0.832185025464442,0.71846828463925,0.147690610831268,0.254780021809746,0.163444701157765,0.319579186368578,0.0366230705682668,0.188957142526218,0.444279453209438,0.0958018320025484,0.095560785700941,0.00881059918268907,0.106430488778925,0.928655188201036,0.137026704208462,0.310381978839913,0.296149372910737,0.449368400078911,0.10761888351094,0.1615130527858,0.169753777219671,0.148965206853349
ID_785,0.0325366188336218,0.040568143921181,0.208758559774106,1.40373373527362,0.00447357837693596,0.0131984900881937,0.183250604928385,0.277356831399843,1.02126479482687,0.244658523618296,0.411217079382088,4.7512220772855,9.81306947915483,21.3381888261943,0.0115177600760512,0.0298027768966367,0.318768824266065,0.198734179911682,2.57284931545582,0.120064331136377,0.199158676177984,0.729635151224722,0.294662180916592,0.109116846541576,1.04936150374728,6.03883300702359,17.1097103322492,2.75105231779823,21.9145346040752,4.18992577914158,20.7106052092919,0.0366905567456277,0.114330467599219,0.0504231842297318,0.220608651840582,0.0206606852092548,0.113092872697831,0.103696646069339,0.0507772980173411,0.495703947117136,2.0197738955336,6.01178190823545,0.659958352715608,2.36928947310424,0.65343301073979,0.402523375811428,0.22925899511646,0.588635443226943,0.0906050285549093,0.629109527318993,0.108015471080647,0.0152818859035584,0.338856455626629,1.35113941733327,0.0413178572022528,0.189383781623539,0.259436323532155,0.612364102885928,0.086728552000915,0.146916150353516,0.11270892862931,0.119124232907546,0.0329271167062803,0.147086215663909,0.361110567791332,0.0805072169704029,0.0541653184473576,0.0116415082852176,0.117826018180897,0.690563319761609,0.137912410575857,0.311827482348299,0.315892119592686,0.360448197766548,0.0930209656849051,0.0704986700827365,0.124187233935507,0.133886861312338
ID_786,0.0402867179510959,0.0315926848231289,0.283020932095769,1.6382459482664,0.00720214077298014,0.019213147164141,0.264167830686732,0.35277758873202,0.967737408691441,0.318281228257235,0.539769156938489,4.88379691063369,11.5499795705806,28.6500642399439,0.0135356895485794,0.040902126939295,0.359831713538327,0.237871096035527,2.79394193992984,0.20474269948306,0.665697982661431,1.73332948715146,0.420038525966757,0.199408522714614,1.46693172100793,6.9511520064352,24.6470448221722,5.52421759408249,24.469627041048,6.2491108281656,28.0953566724049,0.104256865141048,0.160576968285369,0.138924629420343,0.277591718616474,0.0451108941060356,0.268036622722222,0.0919127599032825,0.234346129003375,1.00420204204761,3.48949359663191,10.7289070947623,1.09320110125191,3.14633621927035,0.721383076934948,0.5562630485127,0.193233926013911,0.700923154313365,0.0750141999475557,0.653634909849359,0.116360752830388,0.0498538851918746,0.589133621413477,2.66124031291783,0.0639005141602424,0.33062957761646,0.96413852906718,0.795938970033935,0.133891863006477,0.31213777682467,0.127390984735985,0.1240341673618,0.028649608043585,0.195215239390444,0.259066897877205,0.0832996806694716,0.0361016836152764,0.0150901245209336,0.0720858272600923,0.608711461072592,0.0898210271697274,0.178859760420468,0.172166698973144,0.250851231999957,0.0508721954199888,0.0385039281452136,0.0814902386077245,0.101199032019357
ID_787,0.0372338711707946,0.0451706691625532,0.291165096943378,1.60734497355715,0.00597295284995606,0.0140690493431652,0.106348746183957,0.231769949335803,0.644559355790491,0.164924429332917,0.318418699234569,2.20872883835648,9.18320076931282,21.8866720489437,0.00669265605440093,0.0221719295657451,0.211373568162891,0.131369093318987,1.45294062055993,0.0785429312686334,0.492124592442113,1.60645692041881,0.192166579766212,0.155316181092245,0.936002519284158,5.60493362928995,16.5910293655163,2.66716893766404,13.5889209374955,3.81532333884026,23.9036065772651,0.101643417159227,0.0601280612526221,0.119869826138769,0.153271850666033,0.0532403232176117,0.293163969548474,0.0526934318591016,0.0551741106517032,0.395997237299599,1.32009369269523,4.77670084513788,0.543138652684801,1.3633178051282,0.49826170913769,0.22172096053303,0.114767873576958,0.327497331438727,0.0393718958768068,0.349664942547066,0.10396030190725,0.0350037394211627,0.222548961390726,0.617768187321772,0.0546703002043651,0.156730635389055,0.298461396579372,0.409289847110494,0.0302490415751931,0.129167242896161,0.0411105489400299,0.0763942473668524,0.0222300332208837,0.0983553817975646,0.076414915830543,0.0598373124440969,0.0262634168200447,0.00949278737194994,0.0460512666026942,0.409500167798734,0.0536986376876583,0.12273510058167,0.129903960307807,0.197858291818937,0.0218219800566264,0.025239966555183,0.0862558092246018,0.0819032013130502
ID_788,0.115850873156506,0.0851612274877452,0.608690018397168,3.2154617018583,0.0127806475659695,0.0321054723664992,0.228871680194397,0.69317044473095,1.73248136591,0.342152604985036,1.2606209516208,7.02383603879335,15.9899569162774,39.6113949476495,0.0176782209406432,0.0906614353505569,0.716522076738225,0.301054196970018,4.21616110251051,0.167626891717594,0.398065312974619,1.18865804794982,0.595829052491662,0.150052342484057,1.91527485185786,13.0368042437091,29.6700779863278,7.21903113141693,33.4774549404821,10.972781401812,37.2498005970284,0.0492068284905815,0.147281289152978,0.0922746334661575,0.236473725964707,0.0308354681937321,0.247658000185626,0.142040117663972,0.267660608327895,1.16880490773688,4.33680948728363,11.8682375548776,1.69677106869098,3.89738578646742,0.853604413569154,0.589614136859163,0.167664502583988,0.82282309197279,0.0836167704397871,0.739298187399849,0.0926426074734659,0.0380969743122594,0.716571389789985,2.48753617241044,0.0191394143990096,0.229307757917221,0.822032230044298,0.802559958445094,0.174414362028516,0.267226899827447,0.0929676746452369,0.190344353864745,0.0374916300363874,0.171402818033393,0.408191714742937,0.105399435936609,0.0502011096220593,0.00702757950711571,0.125924825737385,0.707954033617058,0.130605969441893,0.342061365804774,0.262618354036002,0.434218785587101,0.175575420232228,0.101363580561517,0.177153153235647,0.164772127784231
ID_789,0.0513086096458249,0.0365538139518381,0.249009091349488,1.81034260404139,0.00979752779942983,0.0197423623762152,0.212377529412716,0.511396967881511,1.60618409648955,0.361132592859356,0.680617491573476,7.22210058075395,16.3239842221381,34.2557434406423,0.0203664046347712,0.0696377360302932,0.590482132695789,0.303973921611702,3.95205198660876,0.254224219050835,0.341457247485551,1.44482200634134,0.48305115590182,0.163551534836767,1.67173656576179,17.4711113180596,27.9676430766433,4.22527588871883,35.3242550524221,7.01692541535917,36.7699549218167,0.0940932705295748,0.194915380526991,0.206912924934167,0.353759641237519,0.0386668825756147,0.231077671057312,0.153155333458348,0.115575523980977,0.84010844296179,3.58822420018275,10.5422613082079,1.22896968174348,3.62750951769017,1.01678970120246,0.644376828932009,0.219887204078194,0.892823999273452,0.141346425283188,0.786164549624796,0.161106579758889,0.0604231322362213,0.479349872114727,1.71158917739284,0.0858959481108651,0.266958338683353,0.843177978445779,0.599126555058401,0.187600428793834,0.249867569441257,0.118329235852326,0.234806490835263,0.0338512908266866,0.268494898678506,0.297640871853089,0.0755929285493635,0.0460029921093137,0.0168216024973,0.11390688343489,1.20501067167172,0.125598051200667,0.348764781875136,0.359901121776192,0.314676474876289,0.21009145212779,0.0423682460395265,0.207292128138431,0.162116754830621
ID_790,0.0262281916896432,0.0216617247933904,0.191394085377238,1.00018266685499,0.00214105551495971,0.0074228283381564,0.112283581497301,0.231284617213106,0.862035798060146,0.182192697369038,0.301361039713588,3.63234792449862,11.4110291532608,24.7364487986173,0.00286937623316026,0.025374146723094,0.216355631423873,0.181519972313755,1.67409855062446,0.114739172194545,0.219525430977021,0.680661957254707,0.185517672621294,0.0355397333969939,0.350666074084364,4.98403776198628,15.0838491422874,2.64509263948059,14.9462267033027,3.55371771957433,21.7175869453883,0.0269263865836161,0.0712744212498329,0.0305810818213402,0.123960258813263,0.00752971347555467,0.0818602557101901,0.0681966798511049,0.0298199851878277,0.244723520440395,1.98512661287409,5.04185280309762,0.691521165192499,1.70914661018849,0.649458162350904,0.344155984383572,0.183433698957756,0.44242662475174,0.0579907627096518,0.433152575501879,0.152934073170532,0.120848421479649,0.347576505763262,1.11569456396016,0.0220180182847844,0.188741495013414,0.417498367777932,0.611693375134229,0.109006178825783,0.0651364391427943,0.0497600383745972,0.178634108843248,0.0463569864073096,0.099307615395736,0.329435824178655,0.079115510058024,0.0320653575707805,0.0141963127884197,0.102992777571287,0.560641912701831,0.0994706840615559,0.272163023321923,0.248387504162025,0.399378331411083,0.077010622537173,0.0764041635255427,0.12636366276097,0.135324295367769
ID_791,0.0348540674982375,0.0557452649674509,0.229530070397291,1.67386520543709,0.00600900395534272,0.0179917829837315,0.150215709577367,0.368100104447738,1.11591814641717,0.247619412291492,0.602017844320511,5.57980875832919,10.808649467048,27.1152207795287,0.0193893038475488,0.0509903636602082,0.377602273070383,0.222648855637263,2.47032670400601,0.123966325594961,0.562511005468484,1.58587985849044,0.327687259615574,0.233176882661562,1.7063620164127,7.86837789157237,24.2384927188837,2.66054253464506,21.8368116268808,6.17499428574836,27.8539479346406,0.0824988997668764,0.106188379057606,0.0942617075700474,0.214181538096597,0.0395430637311473,0.29203036010859,0.0779498167499089,0.109988548697283,0.669477670939498,2.62096047560786,9.09526314927925,0.850683193747331,2.95970968981205,0.552724085263924,0.427082461959081,0.137905694148246,0.54144032843865,0.0422512033661395,0.433008116564722,0.0840254413010809,0.0628162569796247,0.44807320928873,1.9132301682666,0.0522107239259142,0.218408594205024,0.731642161693778,0.46226694798713,0.127552384289856,0.182800789409019,0.0504909434230778,0.153405115249792,0.0292068076157699,0.101445280674914,0.238559880420699,0.0631092098341646,0.0469035155572469,0.0141030593793852,0.0720476268664415,0.464729856350679,0.100651752171227,0.184485583570876,0.257518428784453,0.264507348207277,0.0598573358527915,0.0305953421746087,0.112587652111279,0.0986803195319556
ID_792,0.0595808097607194,0.0449302053467741,0.369803696300138,2.61616977658259,0.0102986326754423,0.0232460414479269,0.189461554628923,0.538789191732045,1.58942473254303,0.386273292136944,0.678307479908445,5.31440812436285,13.5526830222674,35.9715156660302,0.0200353796089176,0.062807341168317,0.530801377825902,0.238266714194535,4.21981172920313,0.148967994603436,0.640887861428682,3.15592797362967,0.402637060718921,0.239293119015787,2.29948519110366,11.5947030671982,27.9130802261249,6.75883927580804,29.0791320949111,6.9100562425385,32.8654307685188,0.120757959632773,0.147089091525583,0.1355821637695,0.409327340452731,0.0438204888369665,0.26103001221844,0.0896521693988355,0.294127820632677,1.10707251953987,4.07154777264274,12.3353207913329,1.46192509429085,4.19119109674976,0.948850553898431,0.529422287706423,0.271922069039266,0.508865840652024,0.0413825481004414,0.463135265506001,0.191937735818465,0.049878202646611,0.722736239892496,1.86232819642053,0.0675427370516559,0.383066284122997,1.02829506879433,1.17952000751597,0.182327834508811,0.233341674410748,0.0800341269183792,0.250096896127662,0.0530396875276249,0.159300403143553,0.393300704243414,0.116666797391521,0.0781536628831182,0.0202605175376066,0.0974044853818532,0.815739717267887,0.135784675932837,0.291974585703477,0.260029990706128,0.421839624864661,0.0539011494137115,0.0936710965352959,0.196285785084208,0.133122233839033
ID_793,0.0393933534806963,0.0331482834765296,0.21839815975792,1.25129968076449,0.00477191441270789,0.0150827455999647,0.30170697414762,0.519871795314228,1.8041685291994,0.430656856658007,0.700182825212553,6.16973138081107,15.7460768531946,33.3393721148033,0.0167555772893726,0.0504882762416628,0.588876715579893,0.350608030742436,5.06077976034513,0.2370635225885,0.480364957448674,1.72459561116024,0.486880092465414,0.0793246459304681,1.0880030982576,12.9788994787544,28.1914111399467,6.08694943532557,30.8456395577059,6.62077266449336,35.0037633722302,0.107050674685537,0.265685917683128,0.0831720380483192,0.229535969484673,0.0328101279910403,0.19823323708911,0.160062659669838,0.111293291117981,0.73569335705632,5.51098182888976,12.35796254689,1.21061109826964,4.03276276165121,1.0092436864257,0.692152465880182,0.435602576396157,0.860775091796056,0.105292562993689,0.801896885165914,0.171988850550244,0.0623454431134482,0.658291162327072,2.87533456318737,0.0932701052112202,0.498240675811663,1.16971235248764,0.901292820625623,0.275087090410588,0.322181644982333,0.131611798505874,0.403735286210517,0.0550386277245204,0.144299703706984,0.575212060903389,0.114799345824693,0.0677140924034151,0.0171299031201022,0.142328098262723,0.901733177062361,0.156491966909494,0.464606137810363,0.311784788524257,0.454420942391875,0.114153752231809,0.0545858729360934,0.178507493296441,0.20975564599638
ID_794,0.0938252498053187,0.0480669954516696,0.58274459334785,4.14269422588515,0.00489258718487233,0.0143720837383586,0.126498995539287,0.245041783887286,1.02864760801125,0.249343051210585,0.531032833144419,3.45127475951206,10.5568051964606,28.459806773268,0.0109958933666286,0.0410719339384747,0.293322517088414,0.190501593190273,2.57339503986503,0.149188593946385,0.269495602945568,1.00458914788808,0.184172899571933,0.122080633931373,0.916721637696136,5.11653859881238,18.0869305038975,1.78706529818564,20.2558149090662,5.51751083117831,30.2417288455332,0.043983730786156,0.076882055108221,0.0599840164766766,0.215321306103562,0.021632314928991,0.115527627289873,0.0783380699786974,0.095876084044058,0.282055506613889,2.63933481592104,4.68346817736134,0.780609242508505,2.03406990728814,0.776438712877561,0.422129281051809,0.199025382464446,0.662351290629906,0.0835825334265386,0.976848116725293,0.0917308495423486,0.0869212892464734,0.471506163312752,1.43215713549721,0.0580930459827981,0.154991158699732,0.3502261145689,0.508897836845137,0.141869783978247,0.158609435919623,0.132655915246951,0.266955704290043,0.0704845304970394,0.293700607114768,0.490019106486355,0.0976811566442495,0.060202581969912,0.0367922210793889,0.126395334678272,1.48349965139506,0.162382083135343,0.322131528309323,0.290827322519644,0.506457648913641,1.57771449494366,0.0655461014991347,0.159020138464868,0.177164746826046
ID_795,0.0302829722028976,0.0310188088620883,0.249807753036379,1.63073520150067,0.00269240013596012,0.0229192336611237,0.240895083070633,0.506395364129777,1.4384169283762,0.410242973035561,0.611474440408958,9.14646807859554,15.1189418468779,43.3579444098787,0.028128460942268,0.0866651434551564,0.698539977571735,0.447754020108943,4.56410400415955,0.265247120371378,0.465342191311442,1.67439135910081,0.494809726658707,0.239498131362598,1.75103496727561,13.8295895211495,40.5563173379121,6.47071948434537,35.641043868233,8.84173095911395,39.0387239611189,0.0967828033131585,0.251840066267103,0.12418710831742,0.347670047754911,0.0294586805745263,0.201712097179844,0.211697839292905,0.110218900051766,0.891199613290706,6.29609821855828,17.4707146043439,1.79781055146734,5.19951730129301,1.33888749217254,1.03512501994706,0.372287991279036,1.07210423687325,0.133896471322134,1.23568967162803,0.300826428104301,0.0494051691216983,1.13027395432613,3.57458350841602,0.104095553713771,0.631275856837101,1.68090679572085,1.21802349869216,0.303168327459019,0.432437658526474,0.145607672889869,0.354051736666871,0.0524824477787751,0.351149974491627,0.621515800342461,0.158787492895331,0.0943040717061217,0.0212480406714808,0.145727253216191,1.44782074243423,0.150735772500983,0.470972937921257,0.393664480298654,0.582236811555695,0.0916524843461379,0.108733133822783,0.224281236529035,0.18341431025631
ID_797,0.0363018881733705,0.024367864547614,0.180135571820053,1.12506825875869,0.00441750845167559,0.012275758135242,0.109105971793782,0.257457173210429,0.861475629850171,0.220478053917203,0.418677730717852,3.46510921557971,11.4327531067626,27.625923039581,0.00943452896936173,0.0277329351687616,0.301051053460549,0.137594448990083,1.82961843062929,0.240073544932347,0.597223125638471,1.73630183073451,0.355106226220232,0.180545081603475,1.15868061441167,7.6748192056758,27.2263728950735,2.92010460178588,19.46213699969,5.53407966575281,27.561023868153,0.125585693677479,0.0755573482941389,0.122334228268374,0.250972068392295,0.0265595060938285,0.195881468929593,0.0867099708417083,0.0940660063989709,0.49515914339481,3.6047761394062,7.55964970336315,0.929663070414383,2.15418004122506,0.5635006121644,0.375370682138649,0.13723342648114,0.677746234781812,0.0641217650056002,0.4844099772532,0.290302578639539,0.14696574365881,0.574946041233918,1.49286798273858,0.0785181885411513,0.270201689256703,0.520854192811185,0.550908485813928,0.126640390451566,0.158855396597878,0.0522593852373116,0.207755366303506,0.0332675101561247,0.174085731231622,0.341271234850876,0.0682917120363402,0.0419945607756126,0.0207833675223503,0.0911619312042986,0.630961233594635,0.111431486369516,0.238032505773321,0.230174483785767,0.326830499870407,0.0712520062245855,0.0494691329940436,0.143859431869035,0.121832273551061
ID_798,0.10083261534963,0.103247258118063,0.346897110347018,1.667843337706,0.00691965731759228,0.0156161406813969,0.0896262752990273,0.280381181334806,0.830722734315819,0.17678618352394,0.475000021344595,3.37968027974346,8.30031660638715,26.0105136208801,0.0143654320769358,0.0293715728343624,0.397694315122463,0.133083367969686,2.18319807549009,0.0877806813118878,0.823966847807736,2.54301509576506,0.153098973666588,0.124239205582557,1.10241183409816,5.86174019068673,19.9173982165707,3.08592073803028,16.4198229801923,4.40652706599916,20.1585527005059,0.118681058704889,0.102788320737844,0.164879011165063,0.159553532107332,0.0487370713604899,0.26630202066322,0.0485230363436134,0.0934387048481979,0.508948212793893,1.76036823535462,5.40000016283741,0.688237996820941,1.89730368196892,0.387256537772784,0.367219290282618,0.0897167445943016,0.353115979134733,0.0363530471406137,0.235793107443825,0.108115839405778,0.0894277015549072,0.301558639572641,0.792552329441013,0.0956900100334041,0.199796943251774,0.465585888178658,0.305348447780688,0.0885105748269928,0.178551396741496,0.0414751798731875,0.106938108836627,0.0260715366064407,0.0713459019609876,0.137811007131551,0.0375254016256861,0.0278213156993929,0.0244038757726208,0.0470123981204663,0.35345256376121,0.0706982675297669,0.115877827740346,0.161963359993219,0.140419700581784,0.0376025602975165,0.0274276568743827,0.0556391901350847,0.0562345914499437
