AA0Ab,ACC3a,AC83a,AC83b,A80Aa,A80Ab,A80Ac,A82Aa,A82Ab,A82Ac,A9A3a,A9A3b,A9C3a,A9C3b,B0CBa,B083b,B083c,B083d,B10Aa,B10Ab,B12Aa,B12Ab,B12Ad,B18Ab,B18Ac,B203a,B203b,B22Aa,B22Ab,B2AAa,B2AAa_v1,B3CAa,B3CAc,B383a,B383c,BA0Aa,BA0Ab,BA0Ac,BA23b,BA23c,BAAAa,BAAAb,BAC3b,BAC3c,BA8Aa,BA8Ac,BB0Aa,BB0Ac,BB2Ae,BB2Af,BBAAa,BCCAa,BC8Aa,BC8Ab,B703a,B703b,B703c,B723a,B723b,B723c,B783b,B80Aa,B80Ad,B80Ae,B9A3a,B9CAa,B9CAc,B98Aa,C0CAa,C08Bc,C103a,C20Aa,C22Aa,C22Ab,C22Ac,C3ACa,C38Ca,C38Cb
ID_831,0.051080751,0.041872001,0.713256837,2.901485955,0.017629344,0.03158346,0.125296089,0.535464551,1.087189182,0.142570177,0.677641177,5.624298805,9.797711635,23.50995753,0.015981674,0.045409226,0.354867733,0.13102026,1.788592834,0.064057825,0.312534923,1.089511479,0.250303541,0.276493452,2.21359484,7.613272093,23.90691723,3.355220285,18.30928265,2.895250232,23.04318547,0.062335125,0.073481686,0.084489117,0.147620334,0.060441314,0.374659546,0.05711624,0.208040474,1.054229332,1.588907538,10.0376848,0.964279783,2.909619764,0.943391202,0.331918497,0.139842797,0.379589232,0.02732553,0.307097115,0.0841738100000001,0.014111178,0.337860297,1.824997084,0.021165993,0.190288364,0.600108352,0.678443166,0.051486148,0.149265846,0.039524869,0.143811748,0.02923324,0.10181109,0.199865872,0.110205626,0.044152014,0.006776911,0.032375754,0.532616666,0.071640263,0.138475739,0.144684119,0.172489909,0.060261664,0.043267063,0.103654534,0.071580981
ID_832,0.135139646,0.057643009,0.668273373,2.599322065,0.009766226,0.012903855,0.10963307,0.214320554,0.645646983,0.176800098,0.754201252,4.956172056,9.853188985,22.08111147,0.015503964,0.030491578,0.186068039,0.110519585,0.824186084,0.054844702,0.447747415,1.35544098,0.251701884,0.289493713,1.71924249,6.987990594,20.72984049,2.557422719,16.77431119,2.516681052,18.96514778,0.080589282,0.061724261,0.106378002,0.080528269,0.048579044,0.284092118,0.046404363,0.260228136,1.557777195,2.579951629,12.0960762,0.708352734,2.241728698,0.514809926,0.207750516,0.089311037,0.304335354,0.019796704,0.182500089,0.079423534,0.015159109,0.282708166,2.005855579,0.019145146,0.177686544,0.609136517,0.558258017,0.061903722,0.113521446,0.028946705,0.109698808,0.019817745,0.0468991,0.158844011,0.060645238,0.017513181,0.008098329,0.034373925,0.244369323,0.055010219,0.105743969,0.107618819,0.134239829,0.099848963,0.031428487,0.048822203,0.043734252
ID_833,0.038819808,0.031616183,0.465960374,2.058810032,0.012606437,0.020085643,0.114891997,0.441929494,1.098139553,0.207467957,0.545670984,3.5685336,9.180802131,24.04369869,0.014259194,0.04522034,0.376467485,0.14367735,2.302375027,0.0929504180000001,0.291362014,0.995986236,0.321622099,0.129494488,1.360082886,7.176050858,19.05625674,3.311232498,16.77180873,3.445732828,22.21594768,0.031233721,0.09379607,0.071093081,0.203688804,0.039399391,0.283693682,0.072122665,0.195932965,0.866753733,2.026132622,8.000956663,0.653328712,1.857775799,0.745980851,0.25849425,0.156377856,0.352854403,0.031503066,0.351036295,0.108341139,0.014127479,0.425985651,2.431544759,0.020670187,0.20444202,0.552977978,0.628842906,0.077871433,0.111125575,0.056169413,0.158552288,0.035788667,0.113099879,0.17994137,0.142676992,0.039991365,0.006680231,0.055913012,0.641330762,0.065770013,0.144163763,0.139973266,0.194196166,0.07032277,0.039596463,0.063824444,0.057253264
ID_834,0.029751821,0.030905742,0.368021284,1.899116213,0.008227254,0.016649944,0.057379131,0.234305519,0.606752879,0.09140075,0.521414106,3.176563684,6.750613736,22.61690355,0.00683786,0.018142545,0.229388855,0.061301802,1.38038399,0.037404262,0.230264635,0.904233915,0.145665366,0.06652268,0.498299936,2.724159976,15.64427349,1.761166077,9.270607585,1.197631336,11.97121285,0.034971162,0.039389591,0.039790026,0.072164418,0.025154904,0.108880836,0.018307417,0.118780571,0.337783755,1.610321563,4.781558593,0.676250284,1.52755102,0.486475746,0.20101119,0.097579601,0.138328268,0.020996544,0.137181484,0.078814348,0.007714839,0.277747763,0.680083493,0.02194732,0.078947748,0.232379501,0.410486308,0.049311089,0.044048734,0.020947221,0.111382174,0.03690475,0.052701291,0.156285574,0.038761488,0.018128981,0.006445818,0.049296467,0.216074414,0.072687718,0.117408869,0.085017393,0.149545509,0.041524919,0.0292352,0.071208059,0.053414076
ID_835,0.032823698,0.032679197,0.325823418,1.741938991,0.008130377,0.019178724,0.110084779,0.314932324,0.755019719,0.164637771,0.757485092,4.946283782,9.60862251299999,24.313251,0.013696774,0.03292214,0.278581618,0.127455037,1.802079289,0.079021454,0.374379191,1.08968072,0.422312589,0.160691311,1.490797988,7.783251966,19.66834891,2.876348783,17.62064477,3.549291314,20.90906851,0.049371229,0.07311379,0.054985317,0.152419664,0.034913097,0.251628942,0.062192122,0.200744593,0.962849249,1.94379126,9.61961088,1.073423157,2.309464263,0.542597338,0.325113567,0.122738446,0.398868005,0.031299188,0.275721096,0.177338044,0.017080189,0.573991999,1.52345427,0.030959484,0.172091239,0.510606813,0.480644103,0.062270082,0.129510619,0.042489646,0.215272272,0.045677681,0.102673892,0.262894266,0.067135639,0.037375802,0.019205286,0.056278761,0.42928553,0.092638669,0.181139509,0.170153379,0.255097515,0.059628883,0.056167218,0.0847244160000001,0.098366089
ID_836,0.028936154,0.018551067,0.282965432,1.672321299,0.008863028,0.016652786,0.161187435,0.354522948,1.047358744,0.241773593,0.503007656,4.31446348,11.23812002,28.70841914,0.017338187,0.039617148,0.334955505,0.194117854,2.460437153,0.105066481,0.494003525,1.689540659,0.575902111,0.13496544,1.547433206,7.88215115,23.7659908,4.015478491,21.21152259,4.48536784,27.22155014,0.087767885,0.117736466,0.107327853,0.23614028,0.058092487,0.390053223,0.116979251,0.197520681,0.827669538,2.35759563,9.92433371,0.806022666,2.916050611,0.501253626,0.545143515,0.137856731,0.543105782,0.038616898,0.598830085,0.222358067,0.022508905,0.599568356,1.928478294,0.03780395,0.236825846,0.760272877,0.451413506,0.069526623,0.188151089,0.060757339,0.240021626,0.043417244,0.157983784,0.256604126,0.061820754,0.043934569,0.007689793,0.062430142,0.661553144,0.095954232,0.18088352,0.180455902,0.252011765,0.039162863,0.048507526,0.088170517,0.100116025
ID_837,0.053695899,0.033332931,0.498405188,2.004720736,0.014766406,0.022970863,0.156276751,0.406242265,1.126225151,0.204781655,0.712733682,4.3452796,10.73152423,23.10700929,0.018488938,0.034811715,0.457089591,0.141948845,2.238353347,0.109694671,0.298394612,1.065569709,0.257499976,0.206694733,1.597648261,9.01736621299999,20.69692834,4.644922497,18.38418058,4.403480034,22.41103123,0.055760699,0.100645515,0.077491905,0.18736212,0.028457201,0.216758494,0.060737058,0.236703727,0.926493999,3.800839219,8.05393432399999,1.353360859,2.738587596,0.742789049,0.361935598,0.1458782,0.454095293,0.030606228,0.36670754,0.0805025410000001,0.019949467,0.614761317,1.508150264,0.04664051,0.325436384,0.856460258,0.756711666,0.128242786,0.167935779,0.054970155,0.12878097,0.034667215,0.110618518,0.207945644,0.117234204,0.03616847,0.023049638,0.050005413,0.427479598,0.078957432,0.130402608,0.145506243,0.240208829,0.062958127,0.031097804,0.08272029,0.085453697
ID_838,0.032720021,0.023680574,0.254715594,1.498935246,0.005631707,0.015512274,0.123823088,0.355584816,1.052158161,0.197530786,0.449431334,3.707609244,9.862213546,26.12248801,0.014177903,0.027552431,0.277569794,0.109107314,1.864625387,0.078797113,0.335799779,1.092975889,0.266445313,0.126403868,0.707078183,6.236862382,19.73975034,3.43657675,16.19184215,2.640318241,25.11738206,0.0561986,0.068733079,0.074427301,0.185625436,0.055273115,0.251485546,0.089016254,0.139760831,0.701836708,1.981692678,6.810460087,0.720908057,2.087238852,0.644273093,0.310942179,0.165573821,0.37441912,0.045593532,0.331565785,0.065075918,0.017982772,0.359100873,1.417600403,0.039657634,0.211062878,0.502455603,0.530647586,0.084111246,0.103341816,0.045319009,0.179383795,0.034999063,0.116527391,0.223604908,0.071179416,0.028644312,0.011424174,0.063586208,0.661145515,0.083641654,0.146575561,0.174156329,0.231350863,0.064628598,0.037164934,0.084689649,0.078496644
ID_839,0.0915029100000001,0.138416118,0.892793408,3.35694844,0.013206896,0.035121315,0.059285451,0.459136482,0.782951125,0.107921945,0.774205348,3.64432395,9.167268447,24.82778843,0.004319234,0.043880183,0.216775927,0.053170565,1.329810165,0.049482045,0.399971716,1.078889595,0.16969646,0.176676106,1.045543297,4.26402557,14.12036481,2.415888741,10.84147076,1.824168772,14.9936514,0.073726451,0.048644548,0.072292796,0.096728655,0.030085279,0.165245166,0.035372368,0.186461588,0.359216049,1.876522154,4.235145689,0.57917417,1.376998046,0.588838482,0.231982651,0.112228549,0.227625733,0.024016816,0.200049039,0.052184565,0.034331381,0.332852666,1.243145795,0.03213108,0.158236597,0.313035681,0.334262642,0.054657161,0.085592955,0.021831268,0.193905568,0.041224852,0.073319026,0.257865468,0.055795557,0.044633311,0.011021234,0.079695437,0.542031225,0.086323309,0.173974977,0.177572684,0.185124144,0.036746604,0.038072568,0.0765771729999999,0.058561223
ID_840,0.045576952,0.026937304,0.348787415,1.879046797,0.009593931,0.020194063,0.150678514,0.351652928,1.08532738,0.207087323,0.541275521,4.369637221,11.29053976,27.52316473,0.016480417,0.031095679,0.375129303,0.17046815,2.099990794,0.110746796,0.221222795,0.780575627,0.292806097,0.148726044,1.441494811,6.84634742400001,22.16180148,2.354961837,20.82319665,3.756042668,28.5593969,0.044450206,0.06168512,0.047867508,0.195570949,0.025868794,0.180221405,0.074021828,0.184276095,0.802267076,2.564422927,7.776075825,0.769178514,2.680901197,0.469532996,0.349757771,0.095987892,0.541515974,0.039131557,0.529722295,0.0808763,0.027474991,0.449331502,1.857483384,0.035827273,0.23624778,0.545547679,0.412590825,0.060492283,0.15283785,0.061051382,0.199119849,0.032541784,0.116385743,0.229018879,0.051034572,0.045817367,0.011824041,0.055060238,0.726197983,0.0933197120000001,0.162420034,0.144938285,0.228779339,0.094630456,0.023431037,0.07187193,0.076268414
ID_841,0.122073293,0.022790704,0.561233417,2.229142742,0.00803676,0.01494499,0.062556016,0.192533759,0.607787388,0.110823473,0.328694242,2.18093474,8.28280859800001,24.35837194,0.00951994,0.018147835,0.183137534,0.0776727379999999,1.124083714,0.042488729,0.254056434,0.828518311,0.173885694,0.188523356,1.085054104,4.925582823,17.04347043,2.529735421,11.14256867,2.5626277,15.07970392,0.055061296,0.040145477,0.045338521,0.09468014,0.039012593,0.203705991,0.035285593,0.153533747,0.503116583,1.672941144,4.260358236,0.546391754,1.338793656,0.365797493,0.213751708,0.098082218,0.191188023,0.024352019,0.196622271,0.091708442,0.048875434,0.26867691,0.715575358,0.029014254,0.123825502,0.307404421,0.297322163,0.045720099,0.082641046,0.022555822,0.136908007,0.019630367,0.080112844,0.238670814,0.045063606,0.034084357,0.013189749,0.041263533,0.523324547,0.067260896,0.130747995,0.165841282,0.258667263,0.112365036,0.027503687,0.063288609,0.0603838
ID_842,0.06536337,0.060342832,0.541097834,2.52991128,0.01370044,0.023475653,0.171408208,0.488567524,1.391316004,0.269450908,0.762720631,5.644071904,10.7583405,29.68136678,0.026625168,0.056246868,0.515037431,0.169768235,3.389913913,0.109569167,0.294088017,1.175715207,0.265098565,0.300573237,3.019622214,10.4247457,25.0304026,5.641187714,25.67449018,5.634440452,28.24425148,0.076265101,0.157379602,0.107235175,0.320108424,0.047455086,0.219392506,0.111903318,0.366967613,1.364123452,4.461010592,11.68112901,1.435615905,4.151201146,0.925628857,0.649904007,0.22303607,0.825176865,0.076174727,0.763567719,0.093729867,0.038667527,0.927953207,2.960260593,0.0990608109999999,0.401611536,1.111693274,0.823754411,0.160076512,0.282737013,0.095403397,0.25959431,0.047141331,0.202866619,0.315427638,0.096419577,0.062864742,0.0199847,0.093685959,1.235437296,0.105416527,0.213066321,0.221518926,0.375289425,0.098844385,0.073610504,0.105122741,0.129974126
ID_843,0.037988245,0.029583453,0.513245088,2.438018524,0.013830084,0.027873444,0.300331235,0.88371829,2.217100198,0.558295162,0.824959889,6.55724228,17.59678695,60.8911496,0.048716742,0.098451896,0.779725683,0.304520952,6.27778965,0.285713242,0.545100648,1.784738487,1.145089549,0.358557831,2.61162116,15.255685,59.17030608,8.114949374,37.33973971,11.72567471,62.89132872,0.07959935,0.249876961,0.125751831,0.676202197,0.071248564,0.200203051,0.349216854,0.255925219,1.627804833,10.31013294,25.63619697,2.729022438,5.906968361,2.098936781,1.355116482,0.460603126,1.424114398,0.248478428,2.210764348,0.104683613,0.036585216,1.489041383,3.654179589,0.060677272,0.83667002,2.46320687,2.189023895,0.23139259,0.562772437,0.254650516,0.660200476,0.154150416,0.515870615,0.900580347,0.207408944,0.133560446,0.015458147,0.253710373,1.812467544,0.237901394,0.525650088,0.769839903,1.240343296,0.309561602,0.116958846,0.400130209,0.423179735
ID_844,0.066497426,0.039912025,0.552516032,3.136331636,0.023787046,0.044587257,0.248644742,0.808891284,1.579325227,0.286205452,0.901684013,7.628090765,20.24804534,42.42397691,0.035164548,0.090832462,0.743932599,0.302230046,5.015901554,0.194614348,0.44304954,1.584269621,0.53267873,0.48209927,3.472364972,16.80395637,41.59188564,8.866215773,35.90694098,12.0962498,39.34470694,0.097004743,0.235534571,0.144473807,0.539578439,0.045589464,0.299315746,0.134736819,0.421020141,1.68148811,5.535237877,20.66404889,2.46731807,7.25045175,1.430888018,0.932828942,0.364290095,1.21214615,0.196842731,1.401282614,0.091119414,0.021904933,1.574674109,4.285381758,0.059563145,0.806986803,2.072768416,1.346927491,0.219443398,0.500646279,0.180413652,0.48309247,0.086450695,0.623803874,0.576981469,0.16851171,0.11452881,0.018043059,0.143544802,1.76740709,0.129159253,0.35151916,0.337308518,0.521698413,0.199614825,0.131685207,0.224596826,0.208464517
ID_845,0.027729226,0.02812893,0.326716185,2.175898475,0.008668925,0.029597691,0.389842214,0.513423418,1.738423018,0.566384867,0.763971425,6.764649157,14.50384663,39.70415371,0.033341946,0.044682691,0.574375264,0.429402566,5.221290664,0.363588806,0.254362103,1.075992077,0.603440975,0.47626277,2.589855861,15.85097148,32.38931332,7.228463058,32.5028953,12.82094035,41.4455195,0.058564782,0.290010282,0.087984174,0.998830408,0.036207814,0.228866288,0.233291286,0.165429747,0.932973166,4.490751669,13.70833219,1.972835233,4.013195953,1.527686362,2.251448802,0.379754697,2.186829584,0.319954344,2.698353974,0.270167484,0.025553933,0.755092556,3.513572361,0.035174578,0.746818669,1.415455792,1.253494874,0.275537951,0.487340178,0.302186964,0.409358593,0.10590171,0.539585537,0.666183213,0.180831075,0.10132923,0.00959168,0.148840431,2.046223993,0.130310042,0.425584967,0.414713728,0.671857242,0.201230921,0.132616202,0.201344982,0.206226298
ID_846,0.122996366,0.022927641,0.181474548,0.914610022,0.006173887,0.009294733,0.121270292,0.225434474,0.835036511,0.468822561,0.329899948,3.009866318,14.90652019,44.47035017,0.005460028,0.034679091,0.312937159,0.382666754,3.162993681,0.208335965,0.531136333,1.493943436,0.359292255,0.09826443,0.645854852,13.76826309,29.28594185,9.75148848399999,32.02768228,7.52567061600001,42.61321365,0.084244167,0.134353565,0.075549451,0.26784212,0.031539545,0.174985889,0.133834499,0.309760253,0.509470968,17.46234022,11.41037577,2.107347594,3.641648501,0.858617168,0.644667145,0.308850603,0.910987166,0.14238442,0.903760167,0.043628689,0.066104206,1.836860009,2.66752479,0.060619171,0.80543266,1.109211005,0.913705837,0.635037531,0.29611531,0.096548111,0.32065274,0.13514707,0.436745703,0.383185063,0.132507191,0.08159212,0.017091601,0.144007211,0.992905607,0.11404949,0.271322586,0.241953265,0.507652186,0.12117704,0.063926752,0.207097465,0.180298741
ID_849,0.057116574,0.041719206,0.554030142,2.681271759,0.018984028,0.026952218,0.151954233,0.50721236,1.322643777,0.250274632,0.774775421,6.113703966,12.37601033,23.61149744,0.030233837,0.053996372,0.476927368,0.198595055,2.767070458,0.10063999,0.417291677,1.608853858,0.535689954,0.288965735,2.174398944,10.22248015,21.49638238,6.224762619,17.23730768,6.729836815,23.14509048,0.060211562,0.111420987,0.091339728,0.276353179,0.091740468,0.297323328,0.13266639,0.384268043,1.088938323,11.95834551,12.09420762,1.477349673,4.028469563,1.616263349,0.528079484,0.249023018,0.624849326,0.076454749,0.678320863,0.062165136,0.00409836,0.710460431,2.386423414,0.026356651,0.445847858,1.028541608,0.900780468,0.104579121,0.219165971,0.065402743,0.217753282,0.07136937,0.199687889,0.328105772,0.157586096,0.056255285,0.007257068,0.077786476,0.612402833,0.068136256,0.161272965,0.15974777,0.319442341,0.093579167,0.06884529,0.08579762,0.112297155
ID_850,0.05010811,0.028762372,0.536445481,2.667424594,0.016175811,0.032545078,0.376067499,0.566195356,1.969406106,0.56027643,0.799002224,8.539896145,12.85722754,33.09424156,0.041099678,0.064599113,0.681394344,0.40926791,5.633904873,0.337056812,0.360454789,1.341932681,0.940312174,0.359261202,2.333012074,13.13400011,24.50642584,7.413097954,27.13912612,11.63566721,27.22967893,0.061990328,0.262334514,0.087504524,0.724084427,0.038579833,0.24667655,0.298523775,0.212099766,0.805201492,14.5241751,14.18406244,2.11293659,5.855426622,1.514146528,1.144653022,0.348385606,1.673018797,0.201491708,2.384322145,0.029272424,0.00579224,1.002907005,3.006082662,0.015970036,0.466142063,1.422268195,1.095916033,0.292566069,0.381131141,0.249662944,0.316274822,0.110465662,0.628303092,0.490823474,0.144061979,0.090591191,0.007017338,0.122609155,1.634898389,0.114642825,0.314528753,0.201289403,0.518405661,0.105225723,0.136018714,0.152521558,0.146676198
ID_851,0.030847823,0.017425828,0.248265662,1.425300259,0.00765216,0.01494582,0.414883573,0.466039306,1.70667514,0.610360654,0.735076252,5.327722416,8.696970022,27.50582359,0.027112956,0.051797788,0.526054027,0.484996539,6.070935972,0.368366533,0.338591891,1.03525583,0.828255021,0.160926701,1.309270177,9.516206377,21.42889494,7.585270938,24.13208415,11.57249215,22.31583764,0.042662268,0.31023205,0.068503847,0.936974105,0.043666399,0.224603412,0.27827663,0.242725781,0.975598911,21.07890698,13.83108102,1.624815002,3.500581859,1.569358632,1.225951608,0.402586082,1.743029064,0.217769888,2.625285705,0.020023538,0.006580302,1.577030388,3.564379428,0.010158017,0.675230033,1.547909811,1.417408637,0.330210625,0.418879794,0.394869141,0.510578416,0.199079517,0.502029653,0.865667775,0.321702005,0.083649358,0.009789303,0.186573291,1.603478584,0.156554485,0.491520315,0.330222695,0.923819322,0.169128468,0.336097777,0.247204735,0.260861767
ID_852,0.0934106809999999,0.054000435,0.663773166,2.810156024,0.015342988,0.027867025,0.137403026,0.430437571,1.087914407,0.171557141,0.754798435,5.729925699,11.73489637,25.07168411,0.028458486,0.054426678,0.358613646,0.143773497,2.115302587,0.101320661,0.356224328,1.13871242,0.385429031,0.377820733,4.543875351,10.3738752,22.40387128,6.083738654,26.02255133,5.248600523,23.59482599,0.079454548,0.104308624,0.0859123550000001,0.19327616,0.057705435,0.283660382,0.076026999,0.66720163,2.235960286,5.954595181,17.36950287,1.493885446,3.717457038,0.865622591,0.489780643,0.197574288,0.682103554,0.073704706,0.77215788,0.025399877,0.007335106,0.992312403,2.328305509,0.021017634,0.472491612,1.016159089,0.834571645,0.186355813,0.205129651,0.0585127,0.194246926,0.041597694,0.259420407,0.352282516,0.097612849,0.065225181,0.009079929,0.070702209,0.627047292,0.089954016,0.180639665,0.191703384,0.32026572,0.058700516,0.072671164,0.128131885,0.116656329
ID_853,0.060214849,0.034771198,0.542536123,2.334342125,0.021409558,0.031567313,0.181864621,0.5916973,1.723200169,0.26112684,0.886260416,5.433767995,12.43734626,23.2669216,0.029023759,0.094890398,0.630635175,0.130873761,4.241016317,0.148219096,0.398564377,1.129849249,0.444089582,0.32383781,2.601092966,12.23796516,21.08698424,7.117586494,23.06823339,6.34036009,22.6937601,0.06305796,0.160461623,0.100598813,0.315153079,0.044301384,0.262909852,0.082774272,0.47941105,1.606501419,6.021219691,16.28175296,1.387076691,4.387707796,0.768793791,0.544563264,0.174301412,0.680510849,0.064176276,0.613625221,0.014291263,0.004419129,0.946649474,2.469995146,0.021159767,0.526285284,1.043538128,0.824007345,0.14803238,0.239126469,0.082234214,0.158958359,0.042324769,0.205400027,0.295169057,0.083591416,0.039926478,0.010748658,0.041360116,0.470702187,0.066561911,0.152537825,0.155374551,0.243156858,0.038910046,0.043692852,0.083277311,0.107823624
ID_854,0.049600222,0.014235341,0.29920213,1.747029984,0.013128493,0.02519452,0.366621203,0.448414583,1.733189761,0.590999465,0.552810922,4.870247878,9.66061065599999,32.01266975,0.028708455,0.057939751,0.574359271,0.438229918,5.992431588,0.447567582,0.328720661,1.055156077,1.115561276,0.329568493,2.534606727,10.17242523,26.85642832,7.923322514,25.65825014,11.31660333,31.18281323,0.080413694,0.286699142,0.078354848,0.798552293,0.037893795,0.220659394,0.522877115,0.316123089,1.111084755,15.22558976,15.13850392,2.498830181,5.270906372,1.675736432,1.340399717,0.473531749,1.902841806,0.237409171,3.755914039,0.023423086,0.009858747,0.997026205,3.004478829,0.028367985,0.703612897,1.81048637,2.116183017,0.326626813,0.457318177,0.318746882,0.38827662,0.160932362,0.817306187,0.665947732,0.29342368,0.100723903,0.012979402,0.149544408,1.640241976,0.160790294,0.457049657,0.370587548,0.801266758,0.172731558,0.184799837,0.30544771,0.290647452
ID_855,0.10864624,0.040845773,0.476290727,1.953131308,0.011636399,0.019936975,0.081261434,0.329137441,0.754553597,0.175923585,0.561549915,3.02726481,9.03653478000001,21.18671573,0.018350164,0.029939112,0.209584777,0.139533294,1.586489177,0.094177401,0.53728917,1.533025787,0.245912662,0.174330623,1.319323424,7.11060737099999,18.03400297,3.34034063,14.8143543,4.655739288,20.64462072,0.06490789,0.055726426,0.082471664,0.181828518,0.068032066,0.362968715,0.063720054,0.199412591,0.528211766,2.315423607,6.184534351,0.816608312,2.001541421,0.499414859,0.333173483,0.108476801,0.441534204,0.055729037,0.596687957,0.102123223,0.016550817,0.403905323,1.460553207,0.017653063,0.236029903,0.524976176,0.40924112,0.0885152639999999,0.128789257,0.051626408,0.129039498,0.032157609,0.196367144,0.186950299,0.054782656,0.033656249,0.009934373,0.038042556,0.565400634,0.043604336,0.111123607,0.105714121,0.239057164,0.061233519,0.041278902,0.052262425,0.048921385
ID_856,0.085733011,0.037080991,0.495470449,3.135519399,0.013544539,0.027918274,0.204312832,0.664192282,2.218803233,0.497572578,0.716839811,4.914950608,15.18133101,31.05383694,0.027576968,0.078424351,0.701512718,0.341520996,5.589145421,0.468271858,0.324569353,1.018053489,0.510284245,0.219988409,1.564634429,9.66932416400001,25.33169261,7.348822509,28.17571866,12.13964496,29.32726237,0.023306332,0.220705523,0.03997962,0.765006456,0.035916796,0.224126869,0.198677974,0.524455297,1.220954579,9.98756190300001,16.74931611,2.481151158,5.083153039,1.375314393,0.848282605,0.301389267,1.345406802,0.184351084,2.071131794,0.01793403,0.008615694,1.965931743,4.029278984,0.02355856,0.902127274,1.809205579,1.25423184,0.447615042,0.456495928,0.209754225,0.400742772,0.104888704,0.655738285,0.751477136,0.186055081,0.130327493,0.012460244,0.13944115,1.705661766,0.103363061,0.411846991,0.330591818,0.746520108,0.219288138,0.211971483,0.163289571,0.202081649
ID_857,0.092336365,0.047720584,0.480837669,2.176970248,0.013002652,0.022050948,0.12486146,0.414298225,1.299066395,0.331629007,0.641024969,3.117585896,13.26169118,33.3659751,0.018499326,0.03726433,0.468214202,0.263472073,3.659783563,0.23068849,0.597008933,1.50891253,0.298536004,0.286109545,1.184088938,11.75506264,25.50882317,7.884103185,27.82632881,8.269313978,33.18200572,0.076536152,0.179900623,0.101756641,0.336702114,0.039908141,0.233585205,0.117103025,0.572236009,0.987150464,8.29605157400001,11.95073335,2.069346487,4.818276953,0.97898515,0.579872781,0.337075837,0.871845024,0.128700647,1.025250149,0.02612329,0.00339858,1.740205016,3.57197549,0.015457068,0.866270271,1.114438688,0.78981236,0.340434628,0.256798505,0.100959036,0.237038416,0.100341731,0.325346945,0.506043123,0.142179911,0.074728107,0.008498403,0.081050702,0.996409184,0.063481694,0.260037475,0.158945595,0.531017331,0.156967844,0.158094203,0.120682749,0.135652827
ID_858,0.083459866,0.018780434,0.132064338,0.744414227,0.005744476,0.010365262,0.191886844,0.185388506,1.051692485,0.365848369,0.381576317,2.637822632,13.41174497,37.52103424,0.01840109,0.037370133,0.320780934,0.253684561,3.443451593,0.273679183,0.550939114,1.662329864,0.570421689,0.137383432,0.918944006,12.39702188,33.26541183,6.000301754,32.98463731,9.87854925,38.74952931,0.100120012,0.17242756,0.11690215,0.394393367,0.061012939,0.282373451,0.183015401,0.293973994,0.593071353,7.87986798800001,24.63241114,1.472142401,3.361281041,0.914447314,0.753879374,0.333833603,1.257571256,0.124531968,1.363101862,0.03463071,0.012454969,1.432005051,4.656327816,0.02150607,0.847605694,1.949007459,1.023705632,0.354038925,0.48009083,0.135439514,0.269536377,0.111654638,0.28467202,0.473793927,0.155271536,0.04968433,0.011187171,0.094699371,0.791853061,0.088371794,0.273551837,0.246938783,0.661710208,0.157783856,0.119662499,0.153563245,0.17134501
ID_859,0.0914443309999999,0.078751624,0.6761541,2.821557442,0.019401854,0.026173855,0.109232472,0.363101251,0.980149811,0.362405866,1.836707447,8.11406658099999,13.03531227,23.4177173,0.026987944,0.061007528,0.558775191,0.250368008,2.38259228,0.157360157,0.323896198,0.884377189,0.47218442,0.592667446,3.227777233,11.58005207,20.53711702,8.173588534,23.48292841,5.754595799,20.65849831,0.04861868,0.132897669,0.0498327,0.253437805,0.02303593,0.11507763,0.115687473,0.528080857,2.273675417,13.47857249,13.43558647,2.263935302,4.512955392,0.734187389,0.637235441,0.122547418,0.713649129,0.086841154,0.69149515,0.026944471,0.0045547,0.989985966,2.357563838,0.031200513,0.577808258,1.31835776,0.54825851,0.287703598,0.379855551,0.080739095,0.217700124,0.087977891,0.208368175,0.467581188,0.088850159,0.077483009,0.01852796,0.057032622,0.862368555,0.087344217,0.241305274,0.20548296,0.35282434,0.090200682,0.103635645,0.10896773,0.126523767
ID_860,0.089210984,0.035098739,0.415805433,1.948983763,0.012649382,0.020666766,0.071584171,0.371439542,1.270804169,0.241005371,0.648248124,3.567997566,47.52690996,29.82271191,0.01230324,0.02975214,0.34330801,0.100263121,2.622370816,0.150448194,0.321069132,0.998415315,0.228791144,0.289019277,1.03928873,9.62124003399999,20.1817193,5.681604555,19.06354431,4.773924238,28.22875556,0.055107469,0.1242935,0.033925551,0.232310441,0.023858188,0.133994641,0.05839343,0.26390547,0.312820467,14.18073136,14.42304049,1.561186726,2.172889042,0.665210965,0.397243138,0.153273615,0.677573768,0.0942839149999999,0.565794107,0.028380002,0.014376779,1.131941156,1.400938507,0.04393286,0.431684669,0.448332498,0.596050377,0.332423763,0.107927121,0.057737095,0.33162167,0.0923129030000001,0.20285597,0.581284744,0.088358243,0.04159862,0.01433079,0.131771755,0.58921499,0.130378155,0.305810076,0.294736309,0.507222866,0.109200161,0.074211686,0.166124457,0.183451758
